Title,Text
Misri yasema meli iliyokwama Mfereji wa Suez imeanza kusogea,"Mamlaka ya safari za meli kwenye Mfereji wa Suez nchini Misri, SCA, imesema mapema Jumatatu kuna matumaini ya kurejea kwa safari za meli baada ya kuonekana kwa dalili za kusogea meli iliyokwama na kuziba mfereji huo kwa karibu wiki moja sasa. 

Kwa mujibu wa Mwenyekiti wa Mamlaka hiyo Osama Rabie, kuna takriban meli 369 zinazo subiri kutumia mfereji huo zikiwa zimebeba bidhaa muhimu kama vile mafuta na gesi ya kupikia. 
 Rabie ameiambia televisheni ya taifa ya Misri kwamba kuna uwezekano wa kurejeshwa kwa shughuli za kawaida baadaye leo. 
 Ameongeza kusema kuwa huenda ikachukua muda wa takriban siku tatu kupisha meli zilizo songamana baada ya kuikwamua meli hiyo Ever Given iliyobeba zaidi ya tani 400,000 za mizigo. 
 Kampuni inayo endesha shuguli za meli hiyo ya Bernhard Schulte imesema kuwa operesheni za kuikwamua meli hiyo zinaendelea. 
 Video zilizosambazwa kwenye mitandao ya kijamii zimeonyesha meli hiyo ikianza kufungua sehemu ya mfereji huo huku meli za uokozi zilizoko karibu zikipiga ving’ora kuashiria matumaini."
Wataalam wa usalama watia shaka madai ya utekaji nyara Nigeria,"Wataalam wa usalama wa Nigeria wanatia shaka madai ya maafisa kwamba uhasama kati ya wakulima na wafugaji wa ng'ombe ulisababisha wimbi la utekaji nyara hivi karibuni katika jimbo la Katsina lililopo kaskazini magharibi mwa nchi. Wanafunzi wavulana zaidi ya 300 walitekwa nyara mapema mwezi huu lakini baadaye wakaachiliwa huru. 
 Mamlaka huko Katsina mwanzoni ililaumu utekaji nyara wa wavulana wa shule 344 kwa magenge ya majambazi ambao wamewateka nyara baadhi ya watu kwa ajili ya kulipwa fidia katika jimbo la kaskazini magharibi mwa Nigeria. 
 Halafu maafisa walibadilisha usemi wao , wakidai utekaji huo unahusiana na mzozo kati ya wafugaji ng'ombe na wakulima juu ya matumizi ya ardhi. 
 Lakini kamishna mstaafu wa polisi na mchambuzi wa usalama Lawrence Alobi hakubaliani na wazo hilo kwamba wafugaji walifanya shambulizi hilo. 
 ""Wafugaji hawana shida yoyote na wakuu wa shule au wanafunzi. Shida yao iko kwa wakulima, mahali ambako wanaweza kulisha ng'ombe wao. Kwa hivyo, sijui uhusiano kati ya utekaji nyara wa wanafunzi hao na mivutano na wakulima.” alisema Alobi. 
 Kikundi cha wanamgambo wa Kiislam Boko Haram kilidai kuhusika na utekaji nyara wa wavulana hao wa shule na kutoa picha ya video inayoonyesha baadhi ya wavulana waliotekwa kabla ya kuachiliwa huru. 
 Madai hayo, ikiwa yatathibitishwa, yangeashiria mabadiliko kwa kundi hilo, ambalo hadi sasa limekuwa likifanya kazi hasa katika upande wa kaskazini mashariki mwa nchi. 
 Mtaalam wa usalama Kabir Adamu anasema anaamini utekaji nyara huo ulitekelezwa na majambazi walifanya hivyo kwa maagizo kutoka kwa kiongozi wa kundi la Boko Haram Abubakar Shekau. 
 ""Wito utakuwa umetolewa nae . Kilicho cha muhimu zaidi ni nani anayetoa maagizo. Kwa hivyo, ikiwa vikundi vya majambazi waliofanya mashambulizi wamejiweka chini ya mamlaka ya Shekau, basi inamaanisha ndiye yeye ambaye hatimaye aliyetoa maagizo.” Alisema Kabir. 
 Mizozo kati ya wafugaji ng'ombe na wakulima wa mazao imekuwepo nchini Nigeria kwa miaka mingi, na maelfu ya watu waliuwawa wakati wa mapigano makali ya ardhi kwa ajili ya malisho. 
 Chama cha wafugaji wa ng'ombe cha Miyetti Allah hakikuzungumza juu ya shutuma kutoka kwa polisi, lakini kikundi hicho kilishiriki katika kujadili kuachiliwa kwa wavulana wa shule. 
 Alobi anasema kulaumu mapigano ya wakulima na wafugaji kwa utekaji nyara kunaweza kutupilia mbali uwezekano wa kupanua msimamo mkali katika maeneo mengine ya nchi. 
 ""Serikali inajaribu kutumia saikolojia ya watu ili kuwaondoa hofu, lakini nadhani serikali inapaswa kuwa ya kweli kwa watu ili kila kitu kitekelezwe kufuatana na hali halisi.”alisema Alobi. 
 Mamlaka nchini Nigeria mnamo mwaka 2016 ilitangaza kwamba kundi la Boko Haram limeshindwa na hivi karibuni lilikanusha madai ya kundi hilo hilo juu ya utekaji nyara, wakielezea kuwa ni minong'ono kutoka kwa farasi anayekufa. Lakini wataalam wa usalama watakuwa wakifuatilia hali hiyo kwa karibu ili kuona nini kitatokea baadaye. 
  Imeandaliwa na Sunday Shomari, VOA, Washington"
Marekani yaitaka Russia kuacha uchokozi dhidi ya Ukraine,"Waziri wa Mambo ya Nje wa Marekani Antony Blinken ametoa wito kwa Rashia kukomesha hatua zake za uvamizi na uchokozi dhidi ya Ukraine, akisema kwamba Moscow imeweka idadi kubwa ya wanajeshi wake kwenye mpaka kati ya nchi hizo mbili. 

Blinken alitoa matamshi Alhamisi alipokutana na rais Volodymyr Zelensky wa Ukraine mjini Kiev, alipokuwa nchini humo kwa ziara ya siku moja na kusisitiza kwamba Marekani inasimama pamoja na nchi hiyo. 
 Ziara hiyo ya Blinken imefanyika kufuatia uwamuzi wa Rashia mwezi uliyopita kupeleka zaidi ya wanajeshi laki moja kwenye mpaka wake na Ukraine na kuwaondowa haraka baadae. 
 Rais Zelensky amesema wakati wa mkutano wa pamoja na waandishi Habari kwamba licha ya kuondolewa kwa wanajeshi wa Rashia, nchi yake ingali inakabiliwa na kitisho kutoka Rashia. 
 Kabla ya kukutana na rais wa Ukraine, mwanadiplomasia mkuu wa Marekani alikua na mazungumzo na waziri mwenzake Dmytro Kuleba na kusisitiza kwamba Washington inataka kufanya kazi na Kiev kuimarisha juhudi zake za usalama pamoja na kuleta demokrasia ya kweli na kupambana na ulaji rushwa. 
 Kwa kuitembelea Ukraine mapema kabla ya Rashia, Blinken anatoa ishara kwamba Ukraine iko juu kwenye ajenda ya mambo ya kigeni ya utawala wa Biden."
Maafisa wa usalama walitaarifu bunge juu ya shutuma dhidi ya Russia,"Maafisa wa juu wa idara ya ujasusi ya Marekani Alhamisi wanatarijwa kufika katika kikao cha faragha mbele ya viongozi wa wabunge kueleza kile wanachojua kuhusu shutuma za njama za Russia kuwalipa wanamgambo wa kundi la Taliban, ili wawashambulie wanajeshi wa Marekani na washirika wao huko Afghanistan. 

Ikulu ya Marekani White House imethibitisha kwamba Mkurungenzi wa Idara ya Ujasusi,CIA, Gina Haspel na Mkurugenzi wa Idara ya Usalama wa Taifa Paul Nakasone, watakutana na kundi la wabunge wanaojulikana kama Gang of Eight. 
 Mkutano huo utawapa fursa ya kwanza wabunge kusikiliza maelezo moja kwa moja kutoka kwa maafisa wa ujasusi waliobobea juu ya madai hayo. 
 Shirika la habari la Reuters likinukuu vyanzo vya serikali ya Marekani na nchi za Ulaya, vinaripoti kwamba Marekani hivi karibuni ilipata ripoti ya ujasusi ambayo inathibitisha madai hayo ya Russia kutoa pesa na vifaa vya kijeshi kwa Taliban ili kushambulia wanajeshi wa Marekani na wanajeshi wa jeshi la ushirika. 
 Lakini Trump amekanusha madai hayo, na jana aliandika kwenye ukurusa wake wa Twitter kwamba habari hiyo ya mpango wa Russia kuwaua wanajeshi wa Marekani huko Afghanistan ni uzushi. 
 Kwa upande wao maafisa wa kundi la Taliban nao wamejitokeza na kuthibitisha mpango huo. 
 Kamanda wa Taliban Ghazni Moulani Baghdadi ameliambia gazeti la Business Insider kwamba, makamanda wa Taliban wamekuwa wakipokea pesa na vifaa vya kijeshi kutoka kwa idara ya ujasusi ya Russia."
Wagombea wa urais Uganda wasitisha kampeni hadi Bobi Wine aachiliwe huru,"Wagombea wakuu wa urais kupitia vyama vya upinzani nchini Uganda wametangaza kusitisha kampeni zao hadi pale mgombea mwenzao Robert Kyagulanyi maarufu Bobi Wine atakapoachiliwa na polisi. 

Wagombea hao wakiwemo waliokuwa majenerali katika jeshi, wamesema kwamba hawawezi kuendelea kufanya kampeni wakati mgombea mwenzao anaendelea kunyanyaswa na polisi kwa madai yasiyo na msingi na kinyume cha sheria. 
 Wamesitisha kampeni kuanzia Jumatano, baada ya Bobi Wine kukamatwa akiwa katika kampeni mashariki mwa Uganda katika wilaya ya Luuka. 
 Taarifa ya polisi inasema kwamba Bobi Wine amekamatwa kwa kushindwa kuzingatia maagizo ya tume ya uchaguzi namna ya kuzuia kusambaa kwa virusi vya Corona kwa kuandaa mkutano wa kampeni wenye zaidi ya watu 100. 
 Maandamano yalitokea jumatano katika sehemu kadhaa za Uganda baada ya Bobi Wine kukamatwa. 
 Polisi wanasema watu 3 wameuawa na 34 kujeruhiwa katika maandamano hayo. 
 Polisi walitumia risasi za moto na gesi ya kutoa machozi kukabiliana na waandamanaji waliokuwa na hasira. 
 Bobi Wine anazuiliwa katika kituo cha polisi cha Nalufenya, wilayani Jinja. 
 Patrick Amuriat – FDC 
 Mgombea wa chama kikuu cha upinzani cha Forum for democratic change Patrick Amuriat naye alikamatwa mjini Gulu, kuzuiliwa kwa muda kabla ya kuachiliwa huru. 
 Kulingana na polisi, Amuriat alikuwa amekiuka maagizo ya tume ya uchaguzi ya namna ya kufanya kampeni katika mazingira ya kupunguza maambukizi ya virusi vya Corona. 
 Amuriat alikuta uwanja ambapo alikuwa amepangiwa kufanya kampeni ukiwa umezingirwa na polisi na kumzuia pamoja na wafuasi wake kuingia uwanjani. 
 Ni mara ya tatu polisi wamemkamata Amuriat akiwa katika kampeni kaskazini mwa Uganda. 
 Jenerali Mugisha Muntu – ANT 
 Mgombea wa urais kwa tiketi ya chama cha Alliance for national transformation ANT, Generali Mugisha Muntu, amekemea hatua ya kukamatwa kwa Bobi Wine na kutaka aachiliwe haraka. 
 Ametangaza kusitisha kampeni hadi Bobi Wine atakapoachiliwa huru na kutoa wito kwa raia wote wa Uganda kuishinikiza serikali kumwachilia huru. 
 “Maafisa wa usalama wanaendelea kukaidi sheria na kuendelea kuwahangaisha wanasiasa wa upinzani. Hatua yao inaisukuma nchi hiii hadi hatua ya kuvunjika. Kama mgombea wa urais anaweza kukamatwa kwa njia hii, raia wa Uganda wanastahili kujiuliza kile kinachoweza kuwafanyika.” Amesema Muntu. 
 Jenerali Henry Tumukunde – mgombea huru 
 Mgombea huru na ambaye alikuwa waziri wa usalama kabla ya kufutwa kazi mwaka 2018 Jenerali Henry Tumukunde amesema kwamba Uganda imefikia kiwango cha kubadilisha historia. 
 Katika taarifa kwa vyombo vya habari, Tumukunde amesema kwamba mazingira ya kisiasa nchini Uganda yameendelea kuwa magumu na hata wagombea wa urais hawawezi kufanya kampeni na kuwasilisha ujumbe wao kwa wapiga kura. 
 Ameendelea kusema kwamba anafanya mazungumzo na viongozi wenzake, ili wakubaliane la kufanya. 
 “Nimefikia uamuzi wa kusitisha kampeni mara moja hadi mgombea mwenzangu atakapoachiliwa na maafisa wa usalama kuacha kuwanyanyasa wanasiasa wa upinzani na raia ambao wanataka mabadiliko kwa njia ya amani.” Ameandika Jenerali Tumukunde. 
 Nobert Mao – DP 
 Mgombea wa urais kupitia chama kikongwe cha Democratic party – DP, Nobert Mao ametoa taarifa kwa vyombo vya habari akiwataka wanasiasa wote na watetezi wa demokrasia kuingilia kati na kuhakikisha kwamba Bobi Wine anaachiliwa huru. 
 “Nimewaomba wanasheria wetu kuchukua hatua za haraka kulingana na sheria na kuhakikisha kwamba Robert Kyagulanyi anaachiliwa haraka iwezekanavyo.” Amesema Mao. 
 Dr. Kiiza Besigye 
 Aliyekuwa mgombea mara nne wa urais dhidi ya rais Yoweri Museveni Dr. Kiiza Besigye, ameandika kwenye twiter kwamba “inasikitisha kwamba tume ya uchaguzi imekaa kimya wakati wagombea wa urais wanakandamizwa na maafisa wa usalama. Hili litasababisha hali mbaya na majuto.” 
 Besigye anataka wagombea wote wa urais kukutana na kujadiliana namna ya kuendelea na kampeni. 
 Besigye alijiondoa katika kinyang’anyiro cha urais katika uchaguzi mkuu wa mwezi Januri 14, mwaka ujao 2021. 
 Alisema kwamba ni vigumu kumshinda rais Yoweri Museveni kwa sababu ataiba kura. 
 Kampeni ya Rais Museveni 
 Wakati wanasiasa wa upinzani wanakamatwa kwa kukiuka maagizo ya tume ya uchaguzi namna ya kuzuia maambukizi ya virusi vya Corona, mwanamuziki Moses Ssali, maarufu Bebe Cool, anaendelea kuvutia umati wa watu akimfanyia kampeni rais Yoweri Museveni, bila mikutano yake kuvunjwa na maafisa wa usalama. 
 Rais Museveni anaendelea kukutana na wagombea wa viti mbalimbali katika kampeni yake ambayo ameitaja ya kisayansi nila kuwepo umati mkubwa wa watu. 
 Mikiutano yake yote inapeperushwa kwenye stesheni za radio katika sehemu anazoenda, Pamoja na runinga ya taifa, UBC. 
 Imetayarishwa na Kennes Bwire, VOA, Washington DC"
Trump atahadharisha juu ya ajenda ya kisoshalisti,"Rais Donald Trump alirejea kauli mbiu yake Alhamisi usiku aliyoitoa katika hotuba ya mkutano mkuu wa chama hicho mwaka 2016 na siku ya kuapishwa kwake mwaka 2017. 

Rais Trump alisema : “Uchaguzi huu utaamua iwapo tunaiokoa ndoto ya Marekani, au kama tutaruhusu ajenda za kisoshalisti kuvunja hatima yetu bora.” 
 Rais alihitimisha mkutano mkuu wa kitaifa wa chama cha Republican Alhamisi usiku kwa hotuba ya kukubali rasmi uteuzi wa chama chake mbele ya watu takriban 1,500 waliokuwepo kwenye eneo la South Lawn huko White House.  
 Kama ilivyokuwa kwa ndugu zake wakubwa ambao walizungumza mapema wiki hii, Ivanka Trump alihutubia mkutano huo wakati wa kumkaribisha baba yake. 
 Ivanka Trump ambaye ni mshauri wa rais alisema :“Leo usiku, nasimama mbele yenu kama mtoto mwenye kujivuna wa rais wa watu.” 
 Wakati nchi inaendelea kugubikwa katika ghasia za kijamii na maandamano ya mitaani, Trump alisisitiza kuhusu sheria na utaratibu, akijaribu kuelezea kuwa makamu rais wa zamani Joe Biden ni ‘farasi wa jeshi’ ambaye amedhibitiwa na watu wenye mtizamo wa mrengo wa kushoto katika chama cha Democratic. 
 Rais Trump alisema :“Joe Biden ni dhaifu. Anatekeleza amri kutoka kwa ndumila kuwili ambao wanaisukuma miji kuanguka wakati wakikimbia mbali kabisa na matukio ya uharibifu.” 
 Mikutano yote miwili mikuu ya Democratic na Republican imekosolewa kwa kulenga sana kuhusu tabia ya mtu, kumsifia mgombea na kumbeza mpinzani, na siyo kuzungumza vya kutosha kuhusu sera zao. 
 William Howell wa Chuo Kikuu cha Chicago amesema :“Hilo ni kweli kabisa nadhani katika mkutano mkuu wa RNC. Bado hatujaona picha ya wazi kuhusu masuala gani ambayo rais anataka kukabiliana nayo. Kuna ahadi zisizo wazi katika hilo, kwanza alizungumzia kuhusu uchumi mzuri, ataurejesha tena. Lakini hakuna maelezo yeyote jinsi atakavyofanya hivyo, au hatimaye jinsi atakavyoshughulikia janga hili.” 
 Chini ya theluthi moja ya Wamarekaani wanaidhinisha jinsi Trump anavyokabiliana na janga la Covid 19. Alijitetea mbele ya watu 1,500 ambapo wachache tu walikuwa wamevaa barakoa na kukaa karibu karibu. Wengi wao inadaiwa hawajapimwa kama wana Covid 19. 
 Hotuba ya Trump imehitimisha mkutano mkuu wa kitaifa wa chama cha Republican ambao ulivunja utamaduni ulizoeleke na taratibu, ikiwemo maamuzi ya kufanya baadhi ya matukio huko White House huku baadhi wakikosoa kuwa ni ukiukaji wa maadili, akichanganya kampeni na utawala. 
 Mkutano mkuu ulilenga zaidi maeneo ya wafuasi wa Trump, pamoja na makundi ambayo yalionyesha uungaji mkono mdogo kwake, yaani wanawake na watu walio wachache. Ikiwa ni pamoja na hotuba ya Alice Johnson, mwanamke mweusi ambaye hukumu yake ya kifungo cha maisha kwa shutuma za dawa za kulevya Trump aliifuta, na Ann Dorn mjane wa afisa mweusi mstaafu ambaye aliuawa wakati maandamano. 
 Amanda Iovino, Mrepublican anayeandaa mikakati alisema : “Umeonyesha ubinadamu kwa Alice Johnson, na kuleta mageuzi katika sheria ya uhalifu. Nadhani kilichotia hamasa kubwa katika hotuba ya usiku ni Ann Dorn. Kwa mara nyingine tunauona uso na kuweka hisia kwa sheria na utaratibu ambao mara kwa mara tunaweza kusikia sauti kali, lakini nadhani kwa kweli alichokieleza kimetufikisha nyumbani, na kubainisha umuhimu wa wapiga kura wa mijini.” 
 Wakati Trump akizungumza, waandamanaji walikuwa nje ya White House, ikiwa ni dalili kwamba nchi bado itabaki katika mtizamo mchanganyiko wakati ikielekea katika uchaguzi wa mwezi Novemba. 
 Imetayarishwa na mwandishi wetu, Harrison Kamau, Washington DC"
Serikali yaeleza waliouwa watu 100 Burkina Faso ni magaidi,"Watu wenye silaha wamewaua raia wapatao 100 katika shambulio la usiku wa kuamkia Jumamosi, kwenye kijiji kimoja kaskazini mwa Burkina Faso, serikali imesema leo Jumamosi.  

Taarifa ya serikali inaeleza kwamba washambuliaji hao waliwaua wakazi wa kijiji cha Solhan, katika mkoa wa Yagha, kwenye mpaka wa nchi hiyo na Niger, kabla ya kuteketeza nyumba na soko, inaripoti Reuters. 
 Serikali iliwataja washambuliaji kama magaidi, lakini hakuna kundi lililodai kuhusika. Mashambulizi ya wanajihadi wanaohusishwa na makundi ya kigaidi ya al-Qaida, na Islamic State katika eneo la Sahel, Magharibi mwa Afrika, yameongezeka sana tangu kuanza kwa mwaka, haswa Burkina Faso, Mali na Niger, huku raia wakiwa waathirika wakuu.  
 Serikali ilitangaza kipindi cha saa 72 za maombolezo ya kitaifa na kusema kuwa idadi ya watu waliouawa ni takriban 100.  
 Vurugu nchini Burkina Faso zimepelekea zaidi ya watu milioni 1.14 kukimbia makwao, kwa zaidi ya miaka miwili, wakati nchi hiyo maskini, na inayokabiliwa na ukame, pia inawapa hifadhi wakimbizi wapatao 20,000 kutoka nchi jirani ya Mali, ambao wanatafuta usalama kutokana na mashambulio ya wanajihadi."
Wasafiri kutoka Uingereza hadi Marekani lazima wapime Corona,"Marekani imeeka masharti kwa wasafiri wote wanaoingia Marekani kutoka Uingereza kupimwa virusi vya Corona na kuonyesha vyeti vya kutoambukizwa vilivyotolewa saa 72 kabla ya safari yao. 

Hatua hii inatokana na ripoti za kuwepo aina mpya ya virusi vya Corona ambavyo vinasambaa kwa haraka sana kuliko aina ya kwanza. 
 Kituo cha kuzuia na kudhibithi magonjwa nchini Marekani kimesema katika taarifa kwamba abiria wanaoingia Marekani kutoka Uingereza lazima wawe na vyeti kuonyesha kwamba hawajaambukizwa virusi hivyo, kuanzia Jumatatu wiki ijayo. 
 Amri hiyo ni kinyume na taarifa iliyolewa na utawala wa rais Donald Trump iliyosema kwamba hakukuwepo mpango wa kuwalazimisha wasafiri kutoka Uingereza kupimwa ili kutambua iwapo wameambukizwa virusi vya Corona. 
 Nchi kadhaa zimefungwa mipaka yake kwa wasafiri kutoka Uingereza baada ya ripoti za kuwepo aina mpya ya virusi vya Corona nchini humo. 
 Baadhi ya mashirika ya ndege ya Marekani tayari yanataka wasafiri wake kupimwa virusi vya Corona kabla ya kusafiri. 
 Mashirika ya ndege yanayosafiri kutoka London hadi uwanja wa John F. Kennedy hapa Marekani, kama Delta, British airways na Virgin Atlantic, yamekubali ombi la gavana wa New York Andrew Cuomo, kuhakikisha kwamba wasafiri wote wamepimwa virusi vya Corona, saa 72 kabla ya kuanza safari kutoka Uingereza. 
 Imetayarishwa na Kennes Bwire, VOA, Washington DC"
Wakili kutoka Kenya ajisalimisha ICC kujibu madai ya kuhonga mashahidi,"Wakili mmoja wa Kenya amejisalimisha kwa viongozi wa Uholanzi ili kukabiliana na mashtaka dhidi yake kwenye mahakama ya kimataifa ya uhalifu (ICC). 
 Wakili huyo anadaiwa kuwahonga mashahidi katika kesi dhidi makamu rais wa Kenya William Ruto katika mahakama hiyo. 
 Wakili Paul Gicheru alikuwa anatafutwa na warranti ya ICC tangu mwaka wa 2015, akishtumiwa kujaribu kuwapa hongo mashahidi 6 wa muendesha mashtaka ili wabadili Ushahidi wao katika kesi dhidi ya William Ruto. 
 Ruto na mwanahabari Joshua Sang, walishtakiwa kwa kuchochea ghasia za kikabila baada ya uchaguzi uliokumbwa na utata wa mwaka 2007 ambapo watu elfu 1,200 waliuwawa. 
 Mwaka 2016, majaji waliamuru kwamba hakuna kesi yoyote ya kufuatilia, licha ya kuwa walitoa nafasi ya kupokea mashtaka mapya, wakihisi kwamba kesi hiyo ilidhoofishwa na muingilio wa siasa na vitisho dhidi ya mashahidi. 
 Kulingana na shirika la habari la Reuters, msemaji wa Ruto hakupendelea kutoa maelezo yoyote kuhusu kesi ya wakili Gicheru, lakini amesisitiza kwamba Gicheru hakuwahi kufanya kazi kama wakili wa Ruto.  
 Reuters haikufanikiwa kumpata muakilishi wa Gicheru. 
 Katika taarifa, ICC iliwaomba viongozi wa Uholanzi kumfikisha mahakamani Gicheru, mara tu utaratibu wa kumkamata utakapomalizika. 
 Kesi nyingine inayodai kuhusika kwa rais Uhuru Kenyatta katika ghasia baada a uchaguzi wa mwaka 2007 ilitupiliwa mbali na mahakama hiyo mwaka 2015. 
 Imetayarishwa na Patrick Nduwimana, VOA, Washington DC"
Maandamano yapata kichocheo kipya kufuatia kifo cha Mmarekani mweusi mwengine Atlanta,"Maandamano ya kupinga ubaguzi na matumizi ya nguvu yanayofanywa na polisi, yalipata shinikizo jipya mwishoni mwa wiki hapa Marekani kufuatia kifo cha Mmarekani mwingine mweusi mjini Atlanta, Georgia. 

Tukio hilo limesababisha kuongezeka wito wa kupitishwa sheria kuhusu mageuzi kwenye jeshi la polisi na mfumo wa sheria.  
 Maelfu ya watu walijitokeza katika miji kadhaa nchini Marekani na kwengineko duniani kudai mageuzi ya haraka katika jinsi polisi inavyofanyakazi ili kuzuia utumiaji nguvu.  
 Maandamano ya mwishoni mwa wiki yaligubikwa na kifo kingine cha Rayshard Brooks aliyepigwa risasi na polisi mzungu alipokataa kukamatwa nje ya mgahawa wa wendys huko Atlanta ijumaa usiku.  
 Kulingana na video iliyotolewa na polisi Brooks mwenye umri wa miaka 27 aliyekuwa amelala ndani ya gari lake karibu na dirisha la mgahawa wa Wendy la kuhudumia wateja, alibainika amelewa na polisi alipotaka kumkamata alikataa na wakaminyana kidogo na Brooks alipokuwa anakimbia afisa wa polisi alimfyetulia risasi. Meya wa Atlanta akizungumzia tukio hilo anasema hadhani kulikuwa na haja ya kutumia nguvu hizo zote. 
 Keisha Lance Bottoms, Meya wa Atlanta, Georgia anasema, “ ingawaje kunaweza kuwa na mjadala ikiwa hali iliyojitokeza ilihitaji matumizi ya nguvu namna hiyo au la. Mimi nina amini kwa dhati kuna tofauti kati ya wakati gani unaweza kufanya hivyo na wakati gani huwezi kufanya hivyo. Siamini katika tukio hili ilikua haki kutumia nguvu za kusababisha kifo.” 
 Msimamo huo umekua ukielezewa na wachambuzi na wanasiasa wengi pamoja na wanaharakati tangu tukio kutokea wakidai mageuzi kufanyika akiwemo mbunge wa zamani wa Georgia Stacey Abrams. 
 Stacey Abrams, Mbunge wa zamani wa Jimbo la Georgia, “tunahitaji mabadiliko namna polisi wanavyofanya kazi zao. Jinsi idara za polisi zinavyofanya kazi. Kwa sababu kilichotokea jana kwa Raushard Brooks ni hali ya utumiaji nguvu kupita kiasi na uwamuzi kutokana na kwamba walikua na aibu au wameghafilika hadi kusababisha kifo cha mtu ambae walijua hakua na silaha.”  
 Tayari kuna zaidi ya miji 15 na baadhi ya majimbo ambayo yamepitisha sharia ya kupunguza utumiaji nguvu wa polisi ikiwa ni pamoja na kupiga marufuku kumkaba koo mtuhumiwa, kupatiwa mafunzo na kutumia njia ya kumshawishi mtu unapomkamata.  
 Katika bunge la taifa, wabunge wa vyama vya Demokratic na Rebulican wangali wanahitilafiana juu ya aina ya mageuzi yanayohitajika. Hata hivyo kuna baadhi ya warepublican wanaonekana wakiwa tayari kuunga mkono baadhi ya mageuzi. Seneta Mrepublican James Lankford wa Oklahoma anasema anaunga mkono marufuku ya kitaifa ya polisi kumbana mtu koo. 
 James Lankford Seneta Mrepublican wa Oklahoma, “kumekuwepo na makubalianio ya msingi ya muda mrefu kwamba hakuna haja ya kufikia hali hiyo. Kulikua na maridhiano katika mapendekezo ya 2017 ya kuwataka polisi kote nchini kutotumia mbinu hiyo, na mimi nina dhani sisi hatuna tatizo nalo.” 
 Wanaharakati kwa upande wao wanataka bajeti za idara ya polisi kupunguzwa ili kusaidia miradi ya kijamii na vijana na wengine wakitaka idara kuvunjwa kabisa na kuundwa mfumo mpya wa kulinda raia. 
 Imetayarishwa na mwandishi wetu, Abdushakur Aboud, Washington, DC."
Naftali Bennett ameapishwa kuwa Waziri Mkuu mpya wa Israel,"Bennett atakuwa Waziri Mkuu kwa miaka miwili kwa mujibu wa makubaliano yasiyo ya kawaida ya kushirikiana madaraka miongoni mwa vyama vinane vya kisiasa vyenye mtizamo mdogo wa  pamoja isipokuwa kutaka kumaliza uongozi wenye mzozo wa Netanyahu 

Serikali mpya ya Israel iliapishwa Jumapili na kumaliza utawala wa miaka 12 wa Waziri Mkuu Benjamin Netanyahu na kumfanya Naftali Bennett, mkuu wa chama kidogo cha kidini kuwa kiongozi mpya wa taifa la wayahudi. 
 Bennett atakuwa Waziri Mkuu kwa miaka miwili kwa mujibu wa makubaliano yasiyo ya kawaida ya kushirikiana madaraka miongoni mwa vyama vinane vya kisiasa vyenye mtizamo mdogo wa pamoja isipokuwa kutaka kumaliza uongozi wenye mzozo wa Netanyahu.  
 Naftali Bennett ni mshirika wa zamani wa Netanyahu ambaye alihudumu kama waziri wake wa ulinzi mwaka 2019 na mwaka 2020. Bennett mwenye umri wa miaka 49 baada ya miaka miwili atamuachia uongozi Yair Lapid, mwenye miaka 57 ambaye aliwahi kuwa waziri wa fedha na mtangazaji wa zamani wa habari kwenye TV ndiye alisimamia mpango huo wa kumuondoa Netanyahu.  
 Lapid alishinda kura ya pili kwa kishindo akiwa nyuma ya chama cha Netanyahu cha LIKUD hapo mwezi Machi, uchaguzi wa nne usiotoa maamuzi kwa Israel katika kipindi cha miaka miwili iliyopita."
