ID_FILE	CATEGORY	SENTENCE_NO	SENTENCE
SET1/1595020974-782	MUSIC	0	 Muva: Kutsitsimutsa anthu mukuimba Lero Lamulungu akuyembekezeka kukakhazikitsa chimbale chake cha Messiah 1 ku Mzuzu pa Boma Park. Kumeneko kukakhala oimba osiyanasiyana odziwika mMalawi muno. DAILES BANDA adacheza ndi Donnex Muva kuti amudziwitsitse mkuluyu, yemwe akuti cholinga chake nkutsitsimutsa anthu kudzera mu nyimbo. Adacheza naye motere: Akhazikitsa chimbale chake lero: Muva Tikudziweni achimwene.
SET1/1595020974-782	MUSIC	1	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi Ndine Donnex Muva ndipo ndimachokera mmudzi mwa Kajani kwa Inkosi Kampingo Sibande mboma la Mzimba. Ndili ndi zaka 32 zakubadwa, ndili pabanja ndipo ndili ndi ana atatu.
SET1/1595020974-782	MUSIC	2	 Mbiri ya maphunziro anu njotani? Ndayenda sukulu zambiri kaamba ka bambo anga omwe ndi abusa, koma mayeso anga a Sitandade 8 ndidalembera ku Chihami mboma la Nkhata Bay ndipo sekondale ndidaphunzira ku Chintheche mboma lomwelo.
SET1/1595020974-782	MUSIC	3	 Nditamaliza sekondale ndidachita mwayi woyamba ntchito ku Chipiku koma pakadalipano ndikugwira ntchito kubungwe la Solar Aid Malawi.
SET1/1595020974-782	MUSIC	4	 Mudayamba bwanji kuimba? Kuimba ndidayamba ndili wachichepere kwambiri, makamaka kaamba ka ubusa wa bambo anga. Panthawiyo ndinkaimba mukwaya ya kumpingo kwathu. Kuimba kwenikweni ndidayamba mchaka cha 2009 pomwe ndidatulutsa chimbale choti Nthawi ya Manna Inatha.
SET1/1595020974-782	MUSIC	5	 Chaka chino ndikuyembekezeka kukakhazikitsa chimbale changa cha Messiah 1 ku Mzuzu ku Boma park pa 30 August. Kumeneko kukhalanso oimba osiyanasiyana odziwika mMalawi muno.
SET1/1595020974-782	MUSIC	6	 Zomwe mwakwaniritsa pamoyo wanu ndi ziti? Chachikulu chomwe ndakwaniritsa ndi kubweretsa anthu kwa Mulungu kudzera mu nyimbo komanso kukhala ndi zimbale ziwiri si chinthu chapafupi chifukwa kupanga chimbale pamalowa ndalama zambiri.
SET1/1595020974-782	MUSIC	7	 Pali zopinga zotani zomwe mwakumanapo nazo? Zopinga ndiye zilipo, choyamba ndi mchitidwe woba nyimbo moti ndikunena pano anthu ayamba kale kubena nyimbo zanga. Mchitidwewu umabwezeretsa kwambiri mmbuyo anthu oimbafe. Chachiwiri ndi kusowa kwa chithandizo popanga chimbale. Monga ndanena kale, ndalama zimalowa zambiri pantchito yapanga chimbale, zomwe oimba ambiri sitingakwanitse patokha ndipo timafuna chithandizo kuchokera kwa makampani akuluakulu monga zimakhalira kumaiko ena.
SET1/1595020974-782	MUSIC	8	 Oimba anzanu muwauza zotani? Pakhale chikondi pakati pathu osati kuponderezana. Ndi mtima wofuna kukhala pamwamba nthawi zonse womwe ukuononga oimba ambiri mdziko muno.
SET1/1595021167-818	LAW/ORDER	0	 Wopezeka ndi yunifomu ya polisi anjatidwa Apolisi ku Zomba akusunga mchitolokosi bambo wa zaka 25 pomuganizira mlandu wopezeka ndi yunifomu ya polisi komanso mfuti popanda chilolezo.
SET1/1595021167-818	LAW/ORDER	1	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi Nyaude: Tidadabwa ndi zochitika zake Mneneri wa polisi kuchigawo chakummawa, Thomeck Nyaude, watsimikizira za nkhaniyi ponena kuti adanjata Clement Mawerenga wa mmudzi mwa Katete, T/A Malemia pamsika wa Songani.
SET1/1595021167-818	LAW/ORDER	2	 Tidadabwa ndi zochitika za mkuluyu ndipo titamuyandikira tidaona kuti sadali wapolisi ngakhale adapezeka ndi katunduyo. Adali ndi malaya komanso mabuluku a polisi 12 kuphatikizapo mfuti, adatero Nyaude.
SET1/1595021167-818	LAW/ORDER	3	 Kuchigawo chakummawa komweko, apolisi mboma la Machinga atsekera amuna anayi powaganizira mlandu woba katundu wa K3.7 miliyoni.
SET1/1595021167-818	LAW/ORDER	4	 Nyaude adati anthuwa akuwaganizira kuti adaba mapaipi 244 a madzi ndi zipangizo zina kwa White Mbalame, wa mmudzi mwa Kawinga, kwa T/A Kawinga mbomalo.
SET1/1595021167-818	LAW/ORDER	5	 Nyaude adati amene akuwaganizira za mlanduwu ndi Madalitso Wasi, Andrew Amin, White Samson ndi Christopher Chapita.
SET1/1595021167-818	LAW/ORDER	6	 Tikuwaganizira kuti adapalamula mlanduwu mu November 2013. Titangowamanga, tapeza mapaipi 160, adatero mneneriyu.
SET1/1595021332-848	SOCIAL ISSUES	0	 Chikondi cha nkhwangwa DPP, UDF akumana pachisankho chachibwereza Ubale wa pakati pa chipani cholamula cha DPP ndi chotsutsa cha UDF mNyumba ya Malamulo, womwe umaoneka ngati ukhala wa mpakana imfa kuwalekanitsa, wayamba kuwonekera mawanga ake. Zipanizi zanenetsa kuti aliyense aima payekha mchisankho cha makhansala chachibwereza chikubwera mwezi wamawawu.
SET1/1595021332-848	SOCIAL ISSUES	1	 Kasaila: Aliyense aona za mchipani chake Mneneri wa chipani cha DPP, Francis Kasaila, wauza Tamvani kuti palibe mgwirizano uliwonse pakati pa zipani ziwirizi kunja kwa Nyumba ya Malamulo monga momwe anthu ambiri amaganizira.
SET1/1595021332-848	SOCIAL ISSUES	2	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Chakwera akwanitse malonjezoHRDC Polankhua Lachitatu lapitali, Kasaila adati pachisankho chomwe chichitike pa 25 August, chipani chilichonse chili pachokha ndipo aimiriri awo adzakumana maso ndi maso.
SET1/1595021332-848	SOCIAL ISSUES	3	 Aliyense aona za mchipani chake chifukwa mgwirizano womwe ulipo ndi wothandizana mNyumba ya Malamulo basi, osati kunja. Chipani chilichonse chipanga ganizo pachokha kuimitsa munthu kapena ayi, koma palibe zoimitsa munthu mmodzi [kuimira zipani ziwirizi], adatero Kasaila.
SET1/1595021332-848	SOCIAL ISSUES	4	 Naye mneneri wa chipani cha UDF, Ken Ndanga, adati chipani chawo chikupanga zake pankhani yokhudza chisankho chachibwerezachi.
SET1/1595021332-848	SOCIAL ISSUES	5	 Ndanga adati pakalipano atsogoleri a chipani cha UDF mmaboma akuyendetsa zonse zokhudza kukonzekera chisankhochi ndipo a kulikulu adzalandira maina a omwe adzaimire chipanichi posachedwapa.
SET1/1595021332-848	SOCIAL ISSUES	6	 Palibe mgwirizano uliwonse wokhudza za chisankho. Ubale nku Nyumba ya Malamulo basi, kunja kuno aliyense ali ndi zake moti kukutsimikizirani pachisankhochi tidzaimitsa makandideti athu, adatero Ndanga.
SET1/1595021332-848	SOCIAL ISSUES	7	 Katswiri wa za malamulo Edge Kanyongolo adati mgwirizano wa zipanizi sukuwamanga chifukwa sadasayinirane paliponse koma adangokambirana basi.
SET1/1595021332-848	SOCIAL ISSUES	8	 Iye adati zipanizi zili ndi ufulu wosankha odzaziyimirira mmodzi kapena aliyense kukhala ndi odzaimirira wawo popanda chiletso chilichonse.
SET1/1595021332-848	SOCIAL ISSUES	9	 Palibe chowamanga chifukwa mgwirizano wake sudalembetsedwe. Zili ndi eni ake kukambirana ndi kumvana chimodzi, adatero Kanyongolo.
SET1/1595021332-848	SOCIAL ISSUES	10	 Mneneri wa bungwe loyendetsa zisankho mdziko muno la Malawi Electoral Commission (MEC), Sangwani Mwafulirwa, adati bungweli silikhudzidwa ndi kasankhidwe ka opikisana nawo pachisankho.
SET1/1595021332-848	SOCIAL ISSUES	11	 Ife sitilowerera nawo pankhani imeneyo. Chomwe ife timayangana nchakuti opikisana nawo ankhale ndi chizindikiro, basi, kaya akuima payekha kaya akuyimira chipani kapena mgwirizano, akuyenera kukhala ndi chizindikiro, adatero Mwafulirwa.
SET1/1595021332-848	SOCIAL ISSUES	12	 Chipani cha UDF chidasankha kugwira ntchito ndi chipani cha DPP mNyumba ya Malamulo ndipo nkhaniyi idachititsa kuti mabungwe komanso zipani zina zipemphe sipikala wa nyumbayi kuti achotse aphungu 11 a UDF potsatira gawo 65 la malamulo a dziko lino, koma mpakana pano sipikalayu sadagamule chilichonse pankhaniyi.
SET1/1595021332-848	SOCIAL ISSUES	13	 Gawoli limati phungu yemwe adali mchipani china panthawi yakusankhidwa kwake adzasiya udindowu ngati walowa chipani china chomwe chilinso mNyumba yomweyi.
SET1/1595021332-848	SOCIAL ISSUES	14	 Mmodzi mwa akuluakulu a mabungwe omenyerera ufulu wa anthu, Billy Mayaya, adalembera kalata sipikala wa Nyumba ya Malamulo, Richard Msowoya, kuti aphunguwo adaphwanya gawo 65 ndiye achoke mNyumbayi.
SET1/1595021332-848	SOCIAL ISSUES	15	 Mneneri wa chipani cha MCP, Jessie Kabwila, naye adati mpovuta kuti aphunguwo akhalebe mNyumbayi chifukwa mbali yawo yeniyeni sikudziwika.
SET1/1595021332-848	SOCIAL ISSUES	16	 Chipani cha UDF chidakana kuti aphungu ake asintha chipani koma adangoganiza zogwira ntchito ndi chipani cholamula cha DPP, basi.
SET1/1595021332-848	SOCIAL ISSUES	17	 Chilengezereni nkhaniyi, chipani cha UDF chidalandidwa ufulu woyankhapo pankhani za boma ngati chipani chotsutsa boma mNyumba ya Malamulo.
SET1/1595021332-848	SOCIAL ISSUES	18	 MEC idatulutsa ndondomeko ya momwe chisankho cha chibwereza cha mmadera 5 chidzayendere ndipo ikuyenera kumaliza kulandira zikalata za odzapikisana nawo pa 28 July uno.
SET1/1595021332-848	SOCIAL ISSUES	19	 Mwafulirwa adati zokonzekera zonse zikuyenda bwino ndipo anthu ayembekezere chisankho chapamwamba ngakhale kuti bungweli lili ndi ndalama zochepa zoyendetsera chisankhochi.
SET1/1595021332-848	SOCIAL ISSUES	20	 Chisankho chonse chimafunika K400 miliyoni ndipo ife tili ndi K141 miliyoni koma palibe chogwedeza chilichonse. Zonse zidzayenda bwinobwino, adatero Mwafulirwa.
SET1/1595021332-848	SOCIAL ISSUES	21	 Mmadera momwe muchitike chisankhochi ndi Luchenza, dera la pakati ku Zomba, Msikiti ku Mangochi, Chibanja ku Mzuzu ndi Khwawa mboma la Karonga.
SET1/1595020830-754	EDUCATION	0	 Mtima pansi, mayeso  A jce alipo chaka chino Ngati panali kupeneka kulikonse kuti chaka cha 2015/16 kukhala kapena sikukhala mayeso a Junior Certificate of Education (JCE) kutsatira zomwe boma lidalengeza posachepadwa kuti lathetsa mayesowo msukulu za sekondale, kukaikako kutheretu chifukwa boma latsimikiza kuti mayesowo alembedwa.
SET1/1595020830-754	EDUCATION	1	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Escom in free-for-all fuel scam Eni sukulu zomwe si zaboma akhala akudandaula kuti boma lawaika pachingwe cha kangaude polephera kubwera poyera ndi kufotokoza ngati mayesowo aliko kapena ayi zitangomveka kuti boma lathetsa satifiketi ya JCE, koma osamasula kuti zimenezi ziyamba liti.
SET1/1595020830-754	EDUCATION	2	 Ophunzira kulemba mayeso a JCE mmbuyomu Mneneri wa unduna wa zamaphunziro, Manfred Ndovi, wati pasakhale mpungwepungwe uliwonse pankhaniyi poti mayesowa aliko koma kuyambira chaka cha mawa cha 2017 mayesowa sadzalembedwanso.
SET1/1595020830-754	EDUCATION	3	 Mayeso aliko! Chaka chino chikhala chomaliza kulembetsa mayeso a JCE koma kuyambira chaka cha 2017 sikudzakhalanso mayeso oterewa, adatero Ndovi pouza Tamvani palamya.
SET1/1595020830-754	EDUCATION	4	 Iye adati sukulu ndi ana onse omwe ali Fomu 2 ndipo akuyembekezera kulemba mayeso a JCE, atsatire ndondomeko zonse zoyenerera pokonzekera mayesowa, osati kutekeseka.
SET1/1595020830-754	EDUCATION	5	 Mkulu wa bungwe la eni sukulu zomwe si zaboma, Joseph Patel, adauza Tamvani kumayambiriro a sabatayi kuti eni sukuluzi akusowa kolowera pankhaniyi kaamba kakuti sakudziwa ngati mayesowa alembedwe chaka chino kapena ayi.
SET1/1595020830-754	EDUCATION	6	 Boma lidaganiza zoyambitsa njira yosefera ophunzira potengera momwe akuchitira mkalasi komanso pamayeso a teremu iliyonse mmakalasi onse kulekeza Fomu 3 kuti Fomu 4 ndiyo azilemba mayeso a boma.
SET1/1595020830-754	EDUCATION	7	 Pofotokoza mmene zizidzayendera, nduna ya zamaphunziro, Dr Emmanuel Fabiano, idauza Tamvani kuti ndondomeko yatsopanoyi ikadzayamba bungwe la Maneb lidzasamba mmanja pachilichonse chokhudza JCE ndipo malo olemberamo mayeso (cluster centres) ndiwo adzasenze udindo.
SET1/1595020830-754	EDUCATION	8	 Ndondomeko idzakhala yakuti malo olemberamo mayeso ndi ana omwe akuyenera kulemba mayeso azidzalipira ndalama za mayeso ku cluster yomwe izidzakonza mayeso ndi kulembetsa, adatero Fabiano.
SET1/1595020830-754	EDUCATION	9	 Ndunayi idati sipadzakhala zobwereza kalasi kapena kuchotsedwaokhoza ndi olakwa omwe azidzapitirira mpaka mu Fomu 3.
SET1/1595020830-754	EDUCATION	10	 Fabiano adati boma lagani izi pofuna kupereka mpata kwa ophunzira onse omaliza nawo maphunziro a kusekondale komwe akalemba mayeso a Fomu 4, okhoza azidzapatsidwa satifiketi ya MSCE pomwe olakwa azidzalandira kalata yaumboni yoti adamaliza maphunziro a kusekondale.
SET1/1595020830-754	EDUCATION	11	 Iye adati izi zizichititsa kuti ambiri azilandira nawo maphunziro okwanira chifukwa mundondomeko yakale, olakwa JCE amachoka pasukulu ndipo ambiri sankakhalanso ndi chidwi chokapitiriza kwina.
SET1/1595020830-754	EDUCATION	12	 Mfundo ya boma pochotsa mayeso a JCE ndi yakuti satifiketiyi idatha mphamvu chifukwa olemba ntchito ambiri masiku ano safuna satifiketiyi koma yokwererapo.
SET1/1595020881-764	WITCHCRAFT	0	 Ndege ya ufiti ikodwa ku Kasungu Ngakhale malamulo a dziko lino amakana kumutchula munthu kuti ndi mfiti, Amalawi ambiri amakhulupirira kuti ufitu uliko.
SET1/1595020881-764	WITCHCRAFT	1	 Anthu a mmudzi mwa Gundani mboma la Kasungu adodoma ataona chinthu chooneka ngati ndege chomwe akuchiganizira kuti ndi ndege ya afiti chitagwa mmudzimo.
SET1/1595020881-764	WITCHCRAFT	2	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi Msangulutso utafufuza chomwe chidachitikita, udapeza kuti ndegeyo idagawa pakhomo pa Yusufu Abubaka Ali yemwe akukhulupilira kuti akola mfiti zomwe zakhala zikusautsa banja lawo.
SET1/1595020881-764	WITCHCRAFT	3	 Anthu amenewa adalodza akazi anga koma ndi mmene agwidwiramu akazi anga akhala bwino, adatero Ali.
SET1/1595020881-764	WITCHCRAFT	4	 Mkazi wa bamboyo Liness Kaulongo wakhala akudwala kwa nthawi yaitali ndipo kuchipatala cha boma ku Kasunguko adawauza akayesere zachikuda.
SET1/1595020881-764	WITCHCRAFT	5	 Tidapita kwa asinganga komwe adationetsa anthu anayi kuti ndi omwe akusautsa banja lathu. Singangayo adatipatsa mankhwala omwe adati tikaike panyumba yathu kuti ndidzakole mfiti zomwe zimanditambilazo, adatero Ali.
SET1/1595020881-764	WITCHCRAFT	6	 Iye adati sanadabwe kwambiri mkazi wake akuuza kuti kunja kwa nyumba yawo kwagwa chinthu chooneka ngati ndege.
SET1/1595020881-764	WITCHCRAFT	7	 Kaulongo, adati adadabwa kuona chinthu chamaonekadwe ngati ndege chili panja panyumba yayo pomwe adatuluka usiku kukataya madzi.
SET1/1595020881-764	WITCHCRAFT	8	 Mneneri wapolisi mboma la Kasungu Edwin Kaunda adatsimikiza kuti iwo akusungadi chinthu chomwe chikuganiziridwa kuti ndi ndege yaufiti.
SET1/1595020881-764	WITCHCRAFT	9	 Iye adati adapita pamalopo kukakhazikitsa bata chifukwa chinthucho chinkabweretsa mpungwepungwe pa malopo.
SET1/1595020881-764	WITCHCRAFT	10	 Ife tidapita kukatenga chinthucho ndipo tili nacho kuno kupolisi, adatero Kaunda.
SET1/1595021016-790	RELATIONSHIPS	0	 ANATCHEZERA Mkazi wanga asabwere? Anatchereza,  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi Ndili ndi zaka 25 ndipo ndili pantchito yokhalira pomwepo. Ndine wokwatira ndipo ndili mwana mmodzi. Abwana anga aakazi ndi achikulire kwambiri ndithu koma ndikati ndiwapemphe kuti ndiitanitse mkazi wanga kuti tizidzakhala limodzi amakana. Ndichite bwanji pamenepa? Chonde, thandizeni maganizo.
SET1/1595021016-790	RELATIONSHIPS	1	 I.J.
SET1/1595021016-790	RELATIONSHIPS	2	 Mzuzu  Zikomo IJ, Ndathokoza chifukwa cha kundilembera kuti ndikuthandizeni maganizo pankhani ya banja lanu. Kodi mudayamba mwawafunsa abwana anuwo kuti nchifukwa chiyani safuna kuti mkazi wanu abwere kuti muzikhala naye pantchitopo? Ndithu payenera kukhala chifukwa. Kodi abwana anuwo ali ndi amuna awo kapena ali okha? Ndafunsa dala mafunsowa chifukwa mwina akhoza kukuthandizani nokha kudziwa chifukwa chomwe safunira kuti mkazi wanu abwere pakhomopo. Mukandiyankha mafunsowa mwina ndidzatha kukuthandizani bwino pa chomwe mungachite chifukwa pano ndinama poti gwero lake lenileni lomwe amakanira kuti mkazi wanu abwere sindikulidziwa nkomwe. Ndisapupulume kupereka chigamulo pomwe nkhani yonse sindikuidziwa bwino lomwe.
SET1/1595021016-790	RELATIONSHIPS	3	 Natchereza Sakundifunanso Gogo wanga, Ndidakwatiwa chaka chathachi pambuyo popanga chinkhoswe. Tidakhala mbanja mwezi wathuthunthu osandiuza kuti amamwa ma ARV koma tsiku lina ndidatulira nditapeza mankhwalawo mmabotolo. Nditamufunsa mwamuna wangayu adayankha kuti: Pepa mkazi wanga, ndimaopa kuti ndikakuuza ukana kuti tikwatirane. Koma usadandaule chifukwa ndisamala ana ako pamodzi ndi iweyo moyo wanga wonse.
SET1/1595021016-790	RELATIONSHIPS	4	 Timakhalabe ngati banja, koma nditadwala ndidapita kuchipatala komwe adandiuza magazi koma amati zotsatira zake samaziona bwino. Nditapitanso adandiuza kuti ndilibe kachilombo ka HIV ndipo nditamuuza mwamuna wanga adati sakundifunanso banja ati chifukwa ndilibe kachilombo. Nditani? Chonde ndithandizeni.
SET1/1595021016-790	RELATIONSHIPS	5	 Zina zikamachitika kumangothokoza Mulungu! Mwati mwamuna wanu akuti basi sakukufunaninso banja chifukwa mulibe kachilombo? Zoona? Cholinga chake kuchokera pachiyambi chidali chiyani? Kunena zoona, iyeyu adali ndi kampeni kakuthwa kumphasaamadziwa bwino lomwe kuti ali ndi kachilombo ka HIV ndipo ndikhoza kunena pano popanda mantha kuti cholinga chake chidali kufalitsa dala kachilomboko. Moyo woipa zedi umenewo.  Kufalitsa dala kachilombo ka HIV kapena matenda ena alionse ndi mlandu waukulu ngati sindikulakwa ndipo munthu wotero ayenera kulangidwa. Ndiye inu mwati mwakayezetsa kawiri konse koma sadakupzeni ndi kachilombo, thokozani Chauta! Tsono ngati akuti sakukufunaninso ukwati, inu vuto lanu nchiyani? Alibe chikondi ameneyo, musiyeni mudakali moyo. Koma osangomusiyasiya ameneyo, mukamusumire kumabungwe kapena kukhoti kuti chilungamo chioneke mwina ena angatengerepo phunziro.
SET1/1595020887-765	SPORTS	0	 FAM ndi Kamuzu Stadium Sabata yatha kwathu kuno kudabwera alendo a Fifa kudzayendera bwalo la Kamuzu Stadium ngati ndi loyenera kuti mipikisano ya chikho cha World Cup iziseweredwapo.
SET1/1595020887-765	SPORTS	1	 Tidali ndi nkhawa kuti basi bwaloli alikana malinga ndi momwe likuonekera. Mukudziwanso paja kuti bwaloli lili ndi mavuto ambirimbiri.
SET1/1595020887-765	SPORTS	2	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Chakwera akwanitse malonjezoHRDC Koma zidali zodabwitsa kumva akuti bwaloli lakhoza mayeso, kusonyeza kuti masewero a Malawi ndi Tanzania achitikira pomwepa.
SET1/1595020887-765	SPORTS	3	 Ife titapita kubwaloli, tidakapeza kuti a FAM akonza zingapo. Adasesapo komanso adakonza malo omenyera mapenote.
SET1/1595020887-765	SPORTS	4	 Alendowa, omwe adachokera ku Tunisia ndi Zambia, adangoona malo omenyera mapenote momwe akongolera. Kudzaonanso kuti zitsotso zonse asesa basitu adangoti choongu! Hahaha! Mpira ku Malawi sudzatheka. Boma lidakachitako manyazi abale. Izitu nzachisoni.
SET1/1595020887-765	SPORTS	5	 Bwaloli latha, tinene mosapsatira. Pena kukumakhala kulibe madzi moti aganyu akumadzithandizira mchikatoni.
SET1/1595020887-765	SPORTS	6	 Waya wa malire ndi posewerera adagwetsadwa kalekale moti masapota ataganiza zolowa mbwaloli mpira uli mkati angathe kuzichita ndipo zakhala zikuchitika.
SET1/1595020887-765	SPORTS	7	 Benchi ija idathyokathyoka ndipo adachita kubwerekera benchi ya ku Chiwembe kuti bwaloli likhoze mayeso.
SET1/1595020887-765	SPORTS	8	 Dziko lino lidakachitako manyazi, abale! Bwalo lija likupanga ndalama zambiri zomwe zikupita kuboma.
SET1/1595020887-765	SPORTS	9	 Boma litangonena kuti ndalama zopangidwa pa Kamuzu Stadium zisamapite mthumba la boma ndipo zithandizire kukonzera bwaloli, bwezi litakonzedwa kalekale.
SET1/1595020732-735	RELIGION	0	 Kudali ku mapemphero a Scom Patha zaka zisanu tsopano Dyson Milanzie yemwe ndi mkonzi wa mapologalamu kuwailesi ya kanema ku MBC-TV ali pabanja ndi njole yake Jane.
SET1/1595020732-735	RELIGION	1	 Awiriwatu adamangitsa woyera pa 30 July 2011 ku Word Alive Garden mumzinda wa Blantyre.
SET1/1595020732-735	RELIGION	2	  Chisale watuluka nkumangidwanso  Pa Wenela pasintha zedi  ANatchereza Adakumana ku BSS: Dyson ndi Jane Dyson amakhulupirira kuti Mulungu ndiye adagwira ntchito yonse kuti iwo akumane ndi kumanga woyera.
SET1/1595020732-735	RELIGION	3	 Iwo adadziwana mchaka cha 2003 pomwe Jane amaphunzira kusukulu ya sekondale ya Blantyre (BSS), Dyson ali kusukulu ya pulaiveti ya Kamacha koma onse nkuti ali Fomu 2.
SET1/1595020732-735	RELIGION	4	 Mchakachi sukulu ya Dyson idakonza mapemphero a Students Christian Organization Malawi (Scom) omwe amakachitikira ku sukulu ya BSS. Kupatula mapemphero, Dyson adagwiritsira ntchito nzeru zachibadwidwe pamene adaponya maso pa Jane.
SET1/1595020732-735	RELIGION	5	 Macheza okhudza mapemphero adayambira pomwepo, koma mosakhalitsa zinthu zidasintha, Dyson adaganiza zolankhula nkhani ina kwa njoleyi ndipo mu 2004 Dyson adafunsira njoleyi koma tsoka ilo adakana.
SET1/1595020732-735	RELIGION	6	 Izi akuti zidabalalitsa Dyson chifukwa maso ake amalasalasa pa njoleyi kotero kudali kovuta kuti ayangane kwina.
SET1/1595020732-735	RELIGION	7	 Mnyamatayu sadalekere pomwepo, adayeserabe kuponya Chichewa chake ngakhale chimakanidwa koma mu 2005 pamene njoleyi imaphunzira pa koleji ya Polytechnic, akuti mpomwe idalola Chichewa cha Dyson.
SET1/1595020732-735	RELIGION	8	 Jane akuti loto lake lidali lodzagwa mchikondi ndi mwamuna wokhulupirira Mulungu. Iye akuti ataonanso kuti kupemphera kwa Dyson sikudali kwachinyengo, adaganiza zomulola.
SET1/1595020732-735	RELIGION	9	 Kukhulupirira Mulungu akuti ndicho chakhala chinsinsi chawo kuti lero angakwanitse zaka zisanu popamba kuponyerana mapoto kapena kuitana ankhoswe kuti adzaweluze milandu.
SET1/1595020732-735	RELIGION	10	 Awiriwa ati achinyamata azizisunga ngati akufuna kudzagwa mmanja a munthu woopa Mulungu.
SET1/1595020732-735	RELIGION	11	 Dyson Milanzie ndi wa mmudzi mwa CheMgundo kwa T/A Kumtaja mboma la Blantyre ndipo ndi wa 9 mbanja la ana 11.
SET1/1595021004-788	SOCIAL ISSUES	0	 Atudzula ziwalo za mwamuna wake Pamene nkhanza zambiri zomwe zimachita zimakhakla zochokera kwa abambo kupita kwa amayi, Loveness Nakayuni wa mmudzi mwa Chapyoka, T/A Mwaulambia mboma la Chitipa, masiku apitawa adali mchitolokosi pomuganizira kuti adafinya mwamuna wake kumalo obisika mpaka kutudzula ziwalo.
SET1/1595021004-788	SOCIAL ISSUES	1	 Mneneri wa polisi mchigawo cha kumpoto Maurice Chapola adatsimikiza za nkhaniyi pouza Msangulutso kuti mayiyo adali mmanja mwawo kaamba kovulaza mwamuna wake, Winis Kita, wa zaka 46, atamugwira kumoyo chifukwa akuti adaphwanya lonjezo logona kunyumba kwake.
SET1/1595021004-788	SOCIAL ISSUES	2	  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi Iye adati Kita, yemwe ndi wamitala, adanyamuka kupita kukamwa mowa komwe adabwerako madzulo.
SET1/1595021004-788	SOCIAL ISSUES	3	 Iye adafikira kunyumba kwa mkazi wake woyamba, Nakayuni, koma sadakhalitse ndipo adapita kunyumba ya mkazi wake wamngono. Izi zidamuwawa Nakayuni, yemwe adamulondola mwamunayo kunyumba kwa mkazi wake wamngonoyo.
SET1/1595021004-788	SOCIAL ISSUES	4	 Atafika adapeza mwamunayo atakhala pakhonde akusuta fodya. Nakayuni adangombwandira malo obisika a mwamuna wakeyo nkufinya mpaka kutudzula, adafotokoza Chapola.
SET1/1595021004-788	SOCIAL ISSUES	5	 Iye adati Kita adamutengera kuchipatala cha boma komwe adalandira thandizo lobwezeretsa ziwalozo zake mchimake. Pano akuti akupezako bwino ndipo akuchita kuyendera kukalandira mankhwala kuchipatala.
SET1/1595021004-788	SOCIAL ISSUES	6	 Funso nkumati kodi banja lilipobe apa? Tidalephera kuyankhula ndi Kita, koma wapolisi wa zofufuzafufuza, teketivu Yatamu Kasambara, adauza Msangulutso kuti mkuluyu adakatseketsa mlandu kupolisiko ponena kuti zidali zambanja ndipo mkazi wake pano ali kunyumba ati azikalera ana.
SET1/1595021004-788	SOCIAL ISSUES	7	 Ku Chitipa komweko, mayi wina, Mawazo Nzunga, akumuganizira kuti wapha mlamu wake atamumenya ndi mpini wa khasu pamutu atalephera kumvetsetsana pankhani ya chakudya.
SET1/1595021004-788	SOCIAL ISSUES	8	 Chapola adauza Msangulutso kuti wophedwayo, Willard Mwilenga, adapita komwa mowa ndipo pochoka kumowako adaganiza zokapempha chakudya kunyumba ya mbale wake komwe adauzidwa kuti chakudya chake kulibe.
SET1/1595021004-788	SOCIAL ISSUES	9	 Yankho la mlamu wakeyo silidamusangalatse ndipo kaamba ka kuledzera adayamba kummenya. Nzunga pobwezera adatenga mpini wa khasu ndipo adamugogoda nawo pamutu nkumukomola nawo, adafotokoza Chapola.
SET1/1595021004-788	SOCIAL ISSUES	10	 Mwilenga adathamangira naye kuchitapatala cha Kameme koma ataona kuti zawakulira adamutumiza kuchipatala chachikulu ku Chitipa komwe adakafera.
SET1/1595021004-788	SOCIAL ISSUES	11	 Chapola adati Nzunga ali pa rimandi pandende ya Chitipa kudikira kuyankha mlandu wa kupha munthu.
SET1/1595021004-788	SOCIAL ISSUES	12	 Pothirapo ndemanga pankhani za nkhanza, wapampando wa bungwe la NGO Gender Coordination Network, Emma Kaliya, wati nkhani kuti itengedwe kuti ndi ya nkhaza kwa amayi kapena abambo zimakhala bwino kuyangana chatsitsa dzaye kuti njovu ithyoke mnyanga.
